seed,data_idx,mll,msep,log_prob
1,8,-1.2557933806501975,0.0433315917799099,56.4416893367117
1,8,-1.2468234094312487,0.0429207492474139,58.068117148494935
1,8,-1.3954506663005652,0.041567985262539,88.0841072545478
1,8,-4.269367209765252,0.0539593553741947,287.7832833859325
1,8,-4.390600085009403,0.0539787617363856,290.11406353582703
1,8,-4.346836583162701,0.0538983495784423,289.6678326778282
1,8,-4.3792231529201135,0.0537874501454625,304.044525585044
1,8,-4.450618703699791,0.0538593222321669,306.9508959783968
1,9,-0.9821632852130212,0.0359936636431451,74.53356375502938
1,9,-1.4456945786900302,0.0453905723844073,99.42014894279912
1,9,-3.998293199375092,0.0491914635284392,281.4561164752862
1,9,-4.164184095228138,0.0491887855793945,283.7064240623431
1,9,-4.363513032271982,0.0490722345471424,290.2416142867873
1,9,-4.302163929869591,0.0490186409247241,289.6298559873655
1,9,-4.382116840298692,0.048914086453804,308.9505532088879
1,9,-4.388868569772271,0.0504159183102329,308.0127209458301
2,0,-1.004185335545091,0.0351800859463648,73.47778121633644
2,0,-1.3507960527368637,0.0351239912792048,107.32749960335832
2,0,-3.566042970188805,0.0363483990742323,287.01293724744414
2,0,-2.3390517500594754,0.0325826800600283,177.2115106481229
2,0,-2.440076142464437,0.0325704547326986,179.03189436921065
2,0,-2.4372392822057978,0.0325670452059371,179.37746704778175
2,0,-4.20664323097279,0.0364220226202127,318.9594056053516
2,0,-4.307334431000435,0.0478817233216008,313.33175433354927
2,1,-1.1617358006171057,0.041322436796486,65.91160342438465
2,1,-1.5070583073457209,0.0476014411959022,86.04068643148219
2,1,-4.0244021424254175,0.0520600285107924,281.92821382899973
2,1,-4.1101406580742825,0.0518933638737543,285.2392561763671
2,1,-4.306168473411437,0.0519933737805124,290.50730264786546
2,1,-4.322764034624847,0.0521496208427838,291.1523979219598
2,1,-4.45767024459109,0.0519505535071977,306.21130114713543
2,1,-4.469024192554745,0.0518517879865602,307.4134017916718
2,2,-1.3345032963970145,0.0451954018749847,54.96008326231015
2,2,-1.6060123917059064,0.0475253656411923,76.57627664332762
2,2,-3.746630601052554,0.0511046672204194,261.0400060873268
2,2,-2.586357230057145,0.0428944592224444,151.6397764136794
2,2,-2.5987528690695445,0.0429488360881264,152.39818468409305
2,2,-2.8011537633332564,0.0428757375365195,157.0592430008469
2,2,-4.471480291593901,0.0518119803061874,302.09783441952715
2,2,-4.509137526655298,0.0538141524221606,302.1150191965
2,3,-1.1169481844130615,0.0402894957296471,68.0703100159692
2,3,-1.4404215711989412,0.0466984393629447,91.4257887616725
2,3,-1.4457781092299236,0.0466593922604628,91.8986544666114
2,3,-4.282950745157351,0.0509019893618631,286.4757289296725
2,3,-4.327700080104794,0.0509077137690578,289.5228001267946
2,3,-4.375394464977225,0.0508504525669396,290.0534967959268
2,3,-4.443086625970599,0.0507547514162835,305.93770174651223
2,3,-4.406237755439905,0.0477327413756767,308.7031475873688
2,4,-1.08913591619222,0.0375568121286797,69.72475582898073
2,4,-1.444557068469782,0.0399412208683179,100.98152050502895
2,4,-3.352371771937966,0.0412403502008964,242.49914724816915
2,4,-4.167823962649539,0.0512393280011522,297.24791238636993
2,4,-4.143350458557187,0.0512165705892642,297.832678986701
2,4,-4.255982084884128,0.0512591265702247,296.28916088680245
2,4,-4.393304694222449,0.0509834864907731,307.24225882260674
2,4,-4.396508334028289,0.0509454049776369,308.4166156738899
2,5,-1.1029668805039463,0.0367002665266765,70.07652658849722
2,5,-1.0725766728167814,0.0363517311339577,72.2993593963466
2,5,-3.872218946108985,0.0512651622333013,280.4775246590409
2,5,-4.184559490581448,0.0513202935335483,293.4312727680123
2,5,-4.367363992065799,0.0511797540385992,296.2777492302285
2,5,-4.309996127227701,0.0511625161572332,294.95380697350294
2,5,-2.50269834383096,0.0347330082619718,173.02806151049623
2,5,-4.311748177536889,0.0425748928813884,313.3388851629136
2,6,-0.8012375237867734,0.0284117595566929,84.15179926215518
2,6,-1.133104010065772,0.0340690408137632,113.77459875731398
2,6,-3.821553704108833,0.0341601971246146,293.6347951442657
2,6,-3.944535945026321,0.0496499063528323,278.9890645342864
2,6,-4.079977561548484,0.0496520227848655,281.68746841239687
2,6,-4.011453722886682,0.0496394772400314,285.8682409968953
2,6,-4.244873732631511,0.0495374603792799,312.3926715490699
2,6,-4.262778537910284,0.0495405881680493,313.2014371628986
2,7,-1.2651536120221218,0.0415399240827086,60.358010996645305
2,7,-1.6352290123619715,0.0435278499740308,91.4297919220729
2,7,-4.142847247601688,0.0458603138504402,280.38075635992544
2,7,-2.5369878415877687,0.0384199380913142,164.56902236770378
2,7,-2.660559064398009,0.0383978539522569,167.77924683664156
2,7,-2.6424828511110428,0.0384011789220427,167.28330853418169
2,7,-4.387500289071288,0.0457182193308413,305.2260223587454
2,7,-4.430596713829242,0.0480704388324758,306.81746062598364
2,8,-1.2527969290642174,0.043340632386756,56.56967678161817
2,8,-1.2437492521347044,0.0428191994422756,59.006099447016766
2,8,-1.42478716055677,0.0415470372922055,88.52468673279742
2,8,-4.323015205521399,0.0542029386563412,289.63999133443343
2,8,-4.399606419943257,0.0540871934099661,292.28542629022434
2,8,-4.372839461049622,0.0540468399488744,290.84954526652075
2,8,-4.359696008957364,0.0539036972208692,304.08051412550907
2,8,-4.402387521067348,0.0537710066877153,304.15046341337165
2,9,-0.9826881896932332,0.0359990952973132,74.53418912052769
2,9,-1.4530884678166005,0.0455009907311272,96.3410000386802
2,9,-4.016573612195792,0.0492147502278116,281.9797724387384
2,9,-4.146718406831843,0.049148096239145,285.097219222888
2,9,-4.34898737382542,0.049024303295372,289.14767805243065
2,9,-4.3442033909224325,0.0490364040028626,289.9268838211012
2,9,-4.401355923776716,0.0489366395021627,308.25315536398324
2,9,-4.382381169836232,0.0503997096779513,308.3421260766051
3,0,-1.012554241004188,0.035172591515469,73.25294747955644
3,0,-1.3542926034260576,0.0351013929874126,107.91528579912278
3,0,-3.717937144471217,0.0362505148355564,288.9091457198832
3,0,-4.0020329380806,0.0444890442438438,299.1922324825811
3,0,-2.317175639338891,0.0325903405563935,176.14109647822477
3,0,-2.447701683329446,0.0325662336212285,179.42992805700214
3,0,-4.214055923356849,0.0364083822407159,318.90662171501134
3,0,-2.441855935114312,0.0325657898066763,179.5654025803255
3,1,-1.163613558350144,0.0413287382587854,65.70589278617325
3,1,-1.504064467183484,0.0474696287937851,86.63587460501702
3,1,-4.012163386121086,0.0518933542661868,281.45465038361414
3,1,-4.012875757103204,0.0472654805775962,297.3158957353824
3,1,-2.5733995396173834,0.0389533373818497,166.25809715857912
3,1,-2.661441551110352,0.0389398809713853,167.42870241000418
3,1,-4.421157793701294,0.0518258181236742,304.59778721478904
3,1,-4.472551918980766,0.0518763781899199,308.2887375681822
3,2,-1.3433359120222563,0.0452233125660508,54.41811828821801
3,2,-1.6095143999257489,0.0473455745192461,76.31844924418863
3,2,-3.669418101651962,0.0512669638881225,261.41236944807025
3,2,-4.184406433494891,0.0542307047688451,284.39469308626764
3,2,-2.8032080925754297,0.0428726735539253,157.33528365243973
3,2,-2.800217148699192,0.0428731061608489,156.91414388110917
3,2,-4.499924225649928,0.0517799586135167,302.306958205605
3,2,-2.764770956085472,0.0428706516618415,157.29522636314493
3,3,-1.1219971376446718,0.0401967377923287,68.08057807142339
3,3,-1.4412299386890774,0.0465905033747015,91.8990947546763
3,3,-1.4499292595752808,0.0465422947318212,92.57926151674172
3,3,-4.19036833639909,0.04298572291584,297.2590517892462
3,3,-4.378350289190801,0.0510397393172347,289.4392502986016
3,3,-2.369642364497624,0.0400264318691788,146.24215493358537
3,3,-4.458852796487168,0.0508051394316707,305.69903908012014
3,3,-4.5205163523399925,0.050679846316511,307.5221679630636
3,4,-1.0970835853844494,0.03760863239371,69.0464839539965
3,4,-1.4508081578696028,0.039975463079941,100.84222683500668
3,4,-3.340080512542285,0.0412185447548433,243.37637376149056
3,4,-4.148753135544393,0.0512176490099863,297.6266453693259
3,4,-4.327851683879772,0.0511463862839049,299.8546468814266
3,4,-2.528810861375737,0.0351386940601875,174.010929760289
3,4,-2.484609850589464,0.0351485283935307,174.00888885340652
3,4,-4.4453785295137145,0.0509500093248946,310.1040076359523
3,5,-1.1035972495266275,0.0367105365736814,70.09397433771727
3,5,-1.0697560791025256,0.0363602328150011,72.18386239665585
3,5,-2.34434286655402,0.0347927582459994,169.43427648259416
3,5,-4.034369355709918,0.0512994280141599,290.04711505991173
3,5,-2.5156428925408867,0.0347277676993225,174.1468462740659
3,5,-2.4862121080461,0.0347154209557045,173.20221504478866
3,5,-4.325490925182386,0.0514405648897845,305.71139553688846
3,5,-4.4672481013109575,0.0514180591151964,308.71816148942384
3,6,-0.8127491545891672,0.0285509651886024,83.12214200693182
3,6,-1.1393233716052111,0.0340918701968235,113.75200100586376
3,6,-3.773935144598612,0.0496737983136629,270.33146623099964
3,6,-3.943651415102263,0.0373858936769074,303.39827039093603
3,6,-4.038263048227216,0.0496784199276529,285.58204604937066
3,6,-3.9838157202459614,0.049619392054285,287.25507205883963
3,6,-4.167907099846159,0.0340498369686062,319.57212679129606
3,6,-4.293961977564686,0.0495366547947222,313.2826871552407
3,7,-1.266452560591201,0.0415821475601806,60.13508813947794
3,7,-1.636230729192146,0.0435145680527471,91.4992064304172
3,7,-4.129639014275896,0.0458702646872435,280.5544633096093
3,7,-4.257669255498139,0.049598175454874,283.47663078566296
3,7,-2.6479053518138205,0.03839763422647,167.63024462529978
3,7,-2.6481277908977354,0.0384006627190397,167.36851530406682
3,7,-4.425747063029673,0.0457048432734665,306.16999559557604
3,7,-2.6592699660798407,0.0384046508087309,167.4265673774971
3,8,-1.2533238981968,0.0433001448054476,56.33145707791928
3,8,-1.246962638766641,0.042798161914738,58.71632378382367
3,8,-1.425220302217708,0.0415414069489896,88.63914291022215
3,8,-4.264262266898284,0.0541501629227114,288.8452018836094
3,8,-2.6810374802866592,0.0404505203980294,165.18640442905144
3,8,-2.625162728529588,0.0404658155148651,163.87424888233852
3,8,-4.39065970033414,0.0538571940211687,305.365261018786
3,8,-4.472219812539855,0.0538112494810496,306.4318848264206
3,9,-0.9807853331089746,0.0359903457951486,74.49984188219838
3,9,-1.447634162262348,0.045348105275434,98.8238071417652
3,9,-4.0284140420243615,0.0492187485037897,281.7144660643907
3,9,-4.096325333180023,0.0395061319023082,295.83466538595684
3,9,-4.329738688683253,0.0490833221678454,290.294703216912
3,9,-2.3624977982217588,0.0386088021433565,146.6967049727997
3,9,-4.3904028032354265,0.0489646932644399,307.5330967786096
3,9,-4.439438469981543,0.0490106574036221,311.39500141373964
4,0,-1.0093474259574078,0.0351740983367653,73.33080327598148
4,0,-1.353175877834904,0.035104131120024,107.70412149588508
4,0,-3.6762382272854346,0.036172425843195,288.3756914075172
4,0,-2.316000071979924,0.0325837658660972,176.56307731213207
4,0,-4.017151343246213,0.0363575292042154,304.316960637206
4,0,-4.056752289365148,0.0363692035295773,305.6476459704491
4,0,-4.132936887182196,0.0364740824713385,318.09560948579787
4,0,-2.4559968839975546,0.0325651869027371,179.9167268440631
4,1,-1.164155662649588,0.0413311206684052,65.94653253044766
4,1,-1.5067678877882789,0.0475441279676127,86.11615521053875
4,1,-4.016080750853506,0.0520349888080063,280.8791053700822
4,1,-4.123907317191637,0.0518273814910778,285.42424114835086
4,1,-4.289735482398641,0.0521489058225853,290.33684413946946
4,1,-4.269230639398059,0.0519876983267697,290.0204294766735
4,1,-4.385254050859006,0.0519189361803531,304.61996488912206
4,1,-2.665972074611852,0.0389194664226861,168.311319218468
4,2,-1.3393082293431808,0.0452012696310945,54.649145270656646
4,2,-1.6091601440908452,0.0473421048411852,76.34743942227993
4,2,-3.702436805912721,0.0511411162546315,262.9111516243193
4,2,-2.605538640102448,0.0428966825444313,151.49189364401047
4,2,-2.7788067166286643,0.042874474049482,156.91148951014696
4,2,-4.322988322321644,0.0519194544578727,289.9963468154411
4,2,-4.4911961705934855,0.0517252040522592,301.6734679278909
4,2,-2.663558768562041,0.0428941049403327,155.9145469303557
4,3,-1.120327610078541,0.0402361432898318,68.2455692645351
4,3,-1.4413554468366832,0.0465852901032117,91.8843940786279
4,3,-1.443100863578103,0.0466380554220225,92.08084382207228
4,3,-4.095832761191049,0.0481116438889172,277.5065356076526
4,3,-4.322444076130922,0.0509438224826538,288.77853660034725
4,3,-4.332877260933353,0.0508832072473508,288.69313914628435
4,3,-4.451803549267123,0.0507840463388876,304.5792198762821
4,3,-4.536525772944868,0.0507905686865544,307.417643461796
4,4,-1.0937246401095095,0.0375808022393504,69.57683264942929
4,4,-1.4531544274261972,0.0399850319645117,100.76247696969176
4,4,-2.149802158496161,0.0353474733256002,149.23726425527826
4,4,-4.116868761771101,0.0513339995201485,291.48846782767754
4,4,-4.2744043321655525,0.0512306846430053,297.2264572170639
4,4,-2.467426950554553,0.0351580233539672,173.33634823229653
4,4,-4.37185585204382,0.0408653970783338,310.74654598958585
4,4,-4.426051759385141,0.0434187692565096,313.7155005876325
4,5,-1.1050751337454352,0.0367055526040883,70.12351746427476
4,5,-1.52423325730801,0.0398091010424716,111.61857432220212
4,5,-2.34287082888722,0.0348086370311353,168.6700435761237
4,5,-4.170501615396066,0.051314869987256,292.68675011694774
4,5,-4.328065394498792,0.0511792358828775,296.11112409040595
4,5,-2.493485452162332,0.034725782184272,173.11041811432386
4,5,-4.297721001562202,0.0397245708556506,313.3725391281741
4,5,-2.5089814874539456,0.0347287688425037,175.26253335189375
4,6,-0.8076295333086327,0.0285208944238764,83.41366876823378
4,6,-1.138052687602795,0.0341094017322638,113.60289885706096
4,6,-3.797572762005205,0.0496599770609328,270.6639519786742
4,6,-3.928258900169393,0.0497432481632923,279.06103859354505
4,6,-3.9568395356596833,0.0496557682045596,286.3072141886555
4,6,-4.028176027061855,0.0496248997380153,285.18559180011084
4,6,-4.150492993714717,0.0340366224725325,319.16872848957826
4,6,-4.294007466559629,0.0495269319371978,314.2047012268648
4,7,-1.2670897955867249,0.0415896675352622,60.11506758648011
4,7,-1.6326912896564534,0.0435412508052007,91.40996467400488
4,7,-4.125944481342919,0.0458549824251627,279.3337957954436
4,7,-2.520772837516089,0.0384167418645314,164.44870363405505
4,7,-4.285477950434333,0.0457861123171078,291.39361418923426
4,7,-4.30541694966639,0.0459135385388996,293.1684135662735
4,7,-4.440402497074539,0.0456363518908081,306.15561356145
4,7,-2.669328503949899,0.0384022758414083,167.69180738366583
4,8,-1.2530122126528866,0.0433377031799601,56.48036272509245
4,8,-1.2469971240912174,0.0427743693452603,58.78825374597352
4,8,-1.425066305693177,0.041578562182172,88.20696256916852
4,8,-4.176083251339343,0.0540812418551935,288.4890151882043
4,8,-4.3646332852621486,0.0538048090547165,290.1606563653099
4,8,-2.6334858086203488,0.040454279499338,164.6349426797088
4,8,-4.268315156003286,0.0402423597674267,312.9397887501573
4,8,-2.659078948498872,0.0404476849045723,166.5441735605275
4,9,-0.9838973264463944,0.0360245088844703,74.57691241957491
4,9,-1.4468248794200695,0.0453849178564761,98.87434888696636
4,9,-3.978014318794455,0.0492759820860123,280.5017115771374
4,9,-4.149200634195124,0.0491785995220502,283.39009265221904
4,9,-4.340756218376174,0.0490194427048521,290.4381310376173
4,9,-4.327759388298908,0.0490310567917109,291.30455528258165
4,9,-4.3895233175555255,0.0489222967981782,308.2455077869641
4,9,-4.408825154441928,0.048968717147881015,311.2367304678822
